	GSM254625	GSM254626	GSM254627	GSM254628	GSM254629	GSM254630	GSM254631	GSM254632	GSM254633	GSM254634	GSM254635	GSM254636	GSM254637	GSM254638	GSM254639	GSM254640	GSM254641	GSM254642	GSM254643	GSM254644	GSM254645	GSM254646	GSM254647	GSM254648	GSM254649	GSM254650	GSM254651	GSM254652	GSM254653	GSM254654	GSM254655	GSM254656	GSM254657	GSM254658	GSM254659	GSM254660	GSM254661	GSM254662	GSM254663	GSM254664	GSM254665	GSM254666	GSM254667	GSM254668	GSM254669	GSM254670	GSM254671	GSM254672	GSM254673	GSM254674	GSM254675	GSM254676	GSM254677	GSM254678	GSM254679	GSM254680	GSM254681	GSM254682	GSM254683	GSM254684	GSM254685	GSM254686	GSM254687	GSM254688	GSM254689	GSM254690	GSM254691	GSM254692	GSM254693	GSM254694	GSM254695	GSM254696	GSM254697	GSM254698	GSM254699	GSM254700	GSM254701	GSM254702	GSM254703	GSM254704	GSM254705	GSM254706	GSM254707	GSM254708	GSM254709	GSM254710	GSM254711	GSM254712	GSM254713	GSM254714	GSM254715	GSM254716	GSM254717	GSM254718	GSM254719	GSM254720	GSM254721	GSM254722	GSM254723	GSM254724	GSM254725	GSM254726	GSM254727	GSM254728	GSM254729	GSM254730	GSM254731
204768_s_at	8.00908118000375	7.21819565813533	9.51894388894319	7.32613272677184	7.69323131551588	7.94057750015366	8.47872705753545	7.78118976787007	8.23934881832945	7.56883665574956	7.65207162322219	7.98439975674089	7.91961798692738	7.73312998429047	7.20872458042331	7.62853055712227	7.85666835742449	9.45081722872958	7.60193484214661	7.36001697436136	8.11635722230534	7.35864522584456	9.16797102460617	7.5603525124641	7.00372813293227	8.48653668178247	7.31388448501876	7.87112803634298	7.32234870923855	7.98472725743246	7.36100533032192	7.61304899381781	7.41513893703642	7.14771583251115	7.80092772404683	7.57774108191803	7.8026114838059	7.44773650826471	8.80851030911673	8.00923170676397	7.22839234355191	7.79225057517585	7.57604294408454	8.20091785360537	7.42556500819931	7.75988937315791	6.93371725686393	8.65551603145145	7.51486643401954	8.29415556351815	7.73832561838982	7.32838659549769	7.62969107905459	7.96385329411036	7.43971518762613	8.51171348991105	7.40123085560076	8.4227538184527	7.59582823817551	7.89427397602527	7.40127183136884	7.69147376606427	7.7297760154637	8.39366113390204	7.39782135218934	8.19124692025961	7.38860823590412	8.65696563712525	7.37931347585737	7.73885103144993	7.57033100521057	7.66414354127987	8.95559403834699	8.01595859032437	7.20668839435577	9.25414799319795	7.62982589590656	7.49430070863413	7.40648821283166	8.23858117205879	8.96153978588161	7.66839334566183	8.07336523863934	7.38920440519233	8.31360634020938	7.85987206574734	7.44475393933816	7.35515832863971	7.20919882952007	7.54327747901289	7.03857693578435	7.46347612035533	7.63168880908584	7.49247947735961	7.23163391152543	8.45534109830625	8.39182141277502	8.19222618422267	7.35747863854928	8.46365486878963	7.074422124807	7.47701000318512	7.31965772618013	7.50952203503856	7.49586107854868	7.12168050541858	7.27551818914536
207165_at	7.50623569644089	6.64545634886306	9.10581682249758	7.08190909886363	6.91461053797553	7.65918317655255	8.70171647217539	8.19215215592406	8.5681135132852	7.07389224881985	6.75136191380526	7.67801954610369	8.98014855455087	7.17443176803399	7.40453805223824	6.66809709613587	8.10981940039842	8.10699876940414	7.00712028046538	6.91413181558072	7.6215780407514	6.39733785495982	7.57761169491907	6.83246739130309	6.76962546022502	9.70453099031634	6.83646724665295	7.19271175175501	6.58191957655078	7.7298998531344	6.65156249386552	7.23541740132806	7.85597337642233	6.86190555418442	7.69640252457588	6.71602804475059	7.22929051594498	6.82717468279308	8.05970319047418	7.47297629253934	6.9723983035925	7.89565067686439	7.82563257365806	7.5672368570598	6.93825475854718	7.64231679033731	6.79872270211934	7.494850529787	6.47842692817943	7.88441492121246	7.5180938041567	6.88200817359614	6.70799590467684	8.55368790063226	7.10756855996248	9.39720384472194	7.07101821692182	7.64951397205275	7.17835217354826	8.31971201259531	6.94606639806499	7.48932282981358	7.69859715972632	8.27054007792823	6.78290538875516	8.48984654219603	6.97522434898562	8.8171584792012	6.99537153975572	7.49774418982782	7.76381897111435	7.89254775280115	8.04645739522742	7.98996250274737	7.03405202893525	8.8841942001767	6.92110431577467	6.37676380763034	7.43184118324645	9.38643709558348	8.60808559640357	6.83710194996365	8.22840284088718	7.14634240144406	7.84094482606593	7.47362572520845	6.48429398881843	6.88623502408468	6.71447474767376	7.42541580345675	6.82001399024584	7.18989006037475	7.00905470658134	7.2462056459015	6.64944316859384	8.45252320187654	8.50064313860487	7.32893117027278	6.67545287976261	8.88454706933224	6.31456890328403	7.06714011916839	6.67184345046771	7.29685844326146	7.25863874678335	6.47933762973371	6.8455523691361
202949_s_at	12.045126459138	8.44904607014746	10.4583821957538	8.9960912559523	9.88348162817415	10.4064050555538	10.2607159618975	9.71959452936093	10.0046645818353	9.13013619209087	8.9786645534392	10.0926069464469	11.1898310247951	8.40942785938382	9.29532315774092	8.9054664736643	9.44284102088847	9.59936331022226	8.23183245129655	9.2244075040318	9.67950603423156	9.67445232299793	10.3974935644059	9.66274656557695	9.23157187797027	11.2633964042414	9.54634595336038	11.6839999754188	8.46743926658473	9.46485795972555	8.75607117269698	10.6896136447632	10.6199477206765	9.21521306627369	10.3105992980552	8.13284276795816	10.3205385328381	9.17870862937441	9.49714919626053	11.9040761549369	8.61834075291041	10.4030483745263	9.05047877974016	12.3454873603394	8.92247585320149	10.774632802426	8.52236627500599	10.4904210336315	8.22612221679891	11.2540487923021	10.6998768791494	8.95114693075208	9.22694965871871	10.1461583514145	9.23434487559589	11.3294281995447	9.33450229282134	11.3116829041733	8.54212079189894	11.4194122208304	8.36331888581488	10.5442150736685	11.2993801437575	11.3911516649995	9.53581743080931	11.2531224944547	9.14597288730865	10.602687526565	8.8008939650222	9.63733141313614	9.06319970531072	11.1854704291727	8.89426654672418	9.4618267487043	9.42452962598485	10.1348138311439	9.67950603423156	8.63317307974628	9.25698962988051	10.5020521631627	9.95640101891673	10.027915191538	10.4797364040345	9.28810662784593	11.1726418864121	10.3338680336321	8.65995536439912	8.41729302723098	9.06048016536647	11.2130932371479	8.28464778099034	11.0423949105298	9.15994847694789	11.3755116470795	8.45103532414569	10.343737568635	10.3106143737296	10.0638554047672	11.5490417876304	9.48411056089857	9.68525375565688	10.3753616590724	9.82169251441341	10.9624326311751	9.78305900282844	8.96154073766085	8.98121291040642
205952_at	7.16066237118927	9.31119605095263	6.62678398721918	9.27952402596414	7.29144749906503	7.10034880802486	7.29832644213072	8.53356499601709	6.92504167831155	8.92856988403361	9.45876296916364	6.01532317379189	6.88435984469782	9.0724210609829	7.02657846801627	9.03485578687576	6.65873065471905	8.42371764999161	9.09919011642221	9.08698275861859	7.6678093568315	8.91853146997926	6.66144529241228	7.51788367603865	9.77056838199973	7.03428714285894	8.20028298637756	6.37285553280301	10.0985496135587	7.55229494274848	9.04505849173546	8.41071025319325	7.37571587672549	8.43823143883059	6.76753861819698	9.54413655513501	6.86495269245292	9.66084463325572	6.7058334678777	6.47491903465156	9.01810462695364	7.15272828978399	7.79789467273226	6.39959820885347	8.63008718724969	7.47325860866623	8.65537826711579	7.52008063272321	8.37506846977106	6.47745223091611	7.00699595009485	9.10645145348701	8.99988545405937	6.68611313183551	9.19543827727796	6.40191510809557	7.89417048617047	6.13382197509765	8.7269829803633	6.64053235206533	8.6531457859984	6.17959889561548	6.08615404622973	6.51303141717195	9.20236637008346	6.52808533540155	8.79708363737573	6.41725417432436	8.44756051231787	6.87648849708996	8.55420022213814	6.35313258704732	6.35052892227536	6.38796113593643	9.59545518068656	6.33229372990276	6.9768673103559	9.9817034075811	9.91673692866315	7.52438578923579	7.26620222638285	8.8269972221258	6.15840751389795	8.73067831789886	7.20991900291235	7.9726588189499	8.33531830956192	10.0266155360208	9.86666631775596	7.55332091761878	9.91916006274636	6.40838156620862	9.77046119653435	7.18279094846315	9.34695332362086	6.99575304998299	7.18793309041142	6.29415452887554	7.54000332041089	6.97425838885409	9.27670336690672	7.02999053886044	8.94814732319086	6.30811890955718	7.76122363993816	8.86168175095631	9.59430721170449
207850_at	6.70738059942753	6.76060602680534	5.3358961343474	9.37782909294117	5.46225966489301	7.23244416592485	5.65490892484323	7.15814376625645	5.48538015763078	7.24253948341443	6.20882445142207	5.7932838139456	6.28660103559743	6.99240075046613	5.95682549628436	8.38652025541789	6.60768147160239	5.23953911171761	6.04815132533363	8.86962600280278	5.85282964015469	6.07835031332653	5.31063567603432	5.75382381056165	8.51191903933025	6.10939520927111	9.98027042899102	6.92857501899047	8.6987889436274	6.40084478340581	6.87261354876899	5.93817755577851	6.61244778381516	8.7672588133899	5.46198792291509	7.06548988223144	5.61329148526294	5.58015069940524	6.31569081531817	5.86114286191698	6.75639961855272	6.59625346468846	9.46702892589875	6.1503827649174	6.51340120783178	6.32197368922672	7.08730106121605	5.22196014622919	6.18842870048337	6.17680650740661	7.52886749836272	8.77468325981814	7.82261416324272	7.24644251834852	9.18108571169875	5.71547530934089	8.98772535926394	7.42163054837535	10.1694725878869	5.67880435391433	6.87530284028447	6.1185747579945	5.58975728003993	7.01826458350317	7.19773615789973	5.9915808834807	9.16733620953561	5.74393211589876	6.73715453744647	5.3141095118095	8.08193873758476	4.99789425165208	5.48503406610514	6.96612072430614	6.30053279751694	5.35325906567324	5.71438110115233	7.92592291055525	7.78441180650551	6.30563798541323	7.65621472187393	9.11531161308583	5.48831383015949	6.51961141019015	5.87579402289222	8.52179545459204	7.73161228018293	6.25745795866749	6.39130390888039	5.97612356119856	5.86595395481227	7.23913061890555	7.89436728049212	5.45575237657704	6.93178517788204	7.78972177629525	5.99268486666906	5.98234574179437	5.7736484590984	5.96617931378748	7.38682996453127	5.96016498227614	8.15630310181152	5.6195605100048	6.86748802505524	8.72616543108452	7.37220371504065
208679_s_at	11.5073474623373	11.6897316156789	11.129593167225	11.625998018481	10.8212267708123	11.3604625205442	11.6996640436521	11.6280863562894	11.360881095988	11.0402307318669	11.1723645677414	10.9568692928285	11.3356256497188	11.554708198609	10.6802527520483	11.499381401275	11.4327765029753	11.2638313119854	11.2512669097914	11.6509340444869	11.4734269466418	11.356868734158	11.3522795889033	10.7274868068269	11.5147988988814	11.5105320900992	11.1800555071782	11.3187779078815	11.5134644404699	10.6824304494971	11.5290090018837	11.2356882649108	11.0783084954156	11.2761875807628	11.3223234363972	11.561115717999	11.1418886629666	11.459264214927	11.7280702503979	11.9206437652228	11.3824897229137	11.0604051620418	11.6201915666355	11.852650779394	11.5972277848109	11.3838204536193	11.1862959025973	12.1101336960252	11.6646157044969	11.3078409211393	11.553607487575	11.8772333363752	11.3805731282525	10.7290194490119	11.4498367396794	11.4767944869727	11.5916353740379	11.4776813190293	12.1563324916804	10.690557794005	11.3944522728176	10.9716774145962	11.6113142523999	11.6581761142522	11.8140666921141	11.4064927352196	11.6003051851267	11.5579745981459	11.4405965030705	11.2384967750215	11.3667830134335	11.6876138709146	11.2153361165621	11.253234081544	11.7249680495042	11.6111669936767	11.0411469550099	11.3972706996362	11.3228391991637	10.7946082035032	11.6992192706271	11.4522406065833	11.3031693248592	11.2414233570906	11.4064927352196	11.605104227139	11.0453750262102	11.3760487814149	11.2746541774471	11.2055390191278	11.3713836525143	11.5837900592629	11.2289600558066	11.2650402692139	11.6144751630449	10.5468695321529	10.8067957750702	12.2649439109485	11.0907554626482	11.0755087244939	11.3097368086156	11.6332329447074	11.5770735744174	11.6415343852563	11.2469251445999	11.5564252133338	11.2606048652365
219313_at	5.54213599750697	6.45535145934071	5.78311498876601	6.55059516670243	6.68994151582147	6.17629742885604	6.21624528535212	6.03089347143074	5.91958935632003	6.07490876986228	6.31287531928213	6.32264229334847	5.66066579173489	6.02853448086686	6.66941736937925	6.17280235981655	6.54630892165726	6.1480946479076	6.5536832798288	6.09424039416431	6.37047746334315	6.55506879955893	5.34701744446691	6.31843526833895	6.51471767317842	6.32050252726883	6.14155502836654	5.7524517857106	6.29344046103617	5.77738860512505	6.00597824031822	6.09963264156267	6.08762648791058	6.39841869991505	5.80749736575585	6.04593952060662	6.18167195538373	6.27397761108911	5.84888002729947	6.64107484835756	6.43872249627353	6.0188999483667	6.10349616608305	6.26137843209832	6.0606966559379	5.81792902354147	6.16753759953146	5.60505708543112	6.70356832643936	6.33352421284496	5.38035519101452	5.95617656435378	5.81547710874139	6.45612092913973	5.85911437561008	6.37422739087834	7.37733462927767	5.90903064558099	6.08164333011516	6.44826760997725	6.20067572111259	6.00789193560054	6.34964055180004	5.50980683764085	6.59438545075048	5.96157335378075	6.00657047124453	6.47867041111825	6.36748267036524	5.94800821262554	5.9303806910316	5.85353621944883	6.0862551328392	5.64009965642575	5.56281356336262	6.48314065057617	5.78333668153814	6.10867131904185	6.05709528778612	5.87554132335948	5.80344364252915	5.85664428191574	5.8831720518178	6.36822275740163	6.16822755650335	6.25816473500356	6.22870263688032	6.07186249249057	6.00352640490068	6.23745128478574	5.94772915653112	6.02932792572466	5.92920604407335	5.8374948516642	6.29797103878381	6.37083111488504	6.63427825796127	5.85183309619762	6.51488268746879	6.16381544615091	5.8775503573027	5.80056000785394	5.79132820090977	5.53372033009308	5.72019806814399	5.97516252135399	5.84554199008192
213491_x_at	12.1275033374579	11.5695048133101	12.088574957231	11.4155052749632	11.7819678419239	11.8382238243847	11.2772283836955	12.2972920686031	11.7870200749983	11.5725690519304	11.7403665722093	12.0997039173257	11.9254235017641	11.7713737083679	11.7787961786385	11.5538255400878	11.9603996387072	12.5298843081802	11.5139997093239	11.432211975596	12.2447861172878	11.3595409179652	12.3723379702387	11.4692320651623	11.8014308205533	12.2327865506981	11.2696196275482	12.6205592639113	11.8535958345131	11.8542551811754	11.9231102822314	11.7467043329373	12.0299935841814	11.6323155542681	12.8311011939138	11.9078714326479	12.0739581815905	11.7076701491733	12.6961431030722	11.8818324611875	11.6152181762165	12.4993074799884	11.8021120700474	12.1313228586364	11.7064641080984	12.0325085000263	11.5354451388009	11.70721032214	11.7795603486818	12.4317061495758	12.4405289033299	11.667408108829	11.5424180912361	11.844316573134	11.5093731770192	12.2661223924189	11.5572657891177	12.4423550222405	11.9480423918136	11.8005141596335	11.4478048876426	12.2833677448359	12.9183112847797	12.3415164640026	11.9492521756816	12.6822669661834	11.8475804576311	11.5993839363756	11.5338402770986	12.0880953764802	12.4094465844335	12.3792165629105	12.4423515339594	12.4255968744586	11.9776931959434	11.7869986003067	11.8923986029428	11.8067916138927	11.548835851708	11.9216420508163	12.9128199260998	11.8920374194782	11.8168135283361	11.6152834583521	12.6650252680122	12.185789439985	11.9393093481531	11.2860092061238	11.3618501270804	12.671060103342	11.4695271922671	12.2798494694361	11.6570063266932	12.4720721722872	11.6255935645933	12.1600525241755	12.2835645517026	12.6334454076305	11.8140152471095	12.7338572372704	11.9435316745573	12.4953586343995	11.8536379815894	12.5952686731161	12.1203531716666	11.7461306804468	11.8198575152865
206480_at	6.19546719545253	6.93402537642561	6.40158546888393	6.82780878005784	6.01341698033012	6.06927006847932	6.356383556537	6.50866063075696	6.29893597512462	6.65993527469722	6.82002820719591	7.24463787284154	5.97816207878031	6.53479781796339	6.97992628706686	6.78330594148407	6.08272398592018	5.67962893680443	6.41557839600482	6.82731576046302	6.37790922576918	6.75708702534601	5.91368523056251	6.16891010836778	6.86173009335063	5.91871182074909	6.17211878819821	6.67285598724455	6.77038952892173	6.39460672249677	7.05224000026328	6.76618359460632	6.54986970301896	6.50386113902636	6.14951502219744	6.65154686529837	6.41200804261768	7.21537138215238	5.85694765044069	6.94679342424837	6.99138739324719	6.54883562819732	6.43121678834252	6.07504852831966	7.46462468353039	6.89648955703858	7.59306061223855	6.13744392531167	7.0518004966025	6.23613618611494	6.30899727628933	6.92268187977449	7.25889080636676	5.99964011455236	7.0073080832457	6.14795896511271	6.22906192636684	6.01006633896178	6.62774996209323	6.52937613044965	6.49827904070567	6.09170260202182	6.27705143022653	6.17857843498805	6.63167252583056	5.97976733351314	6.83886657855441	5.81286357135382	6.84398479215484	6.37564316881931	6.72387951676393	6.20337884900962	6.05380643768919	6.50878356499269	7.49057114589082	6.62990204574556	6.73744455213999	7.32552715571068	6.58850154217323	6.58023632949975	6.10296102307081	6.47379846782368	6.09104994258692	6.56897344873165	5.74951873842054	6.52850819695579	6.69699913005519	6.17538464260324	6.71871931475441	6.11572477178473	6.59637841574744	6.49688391158282	6.48325398557459	6.4342891711458	6.89442863710659	6.0658707132982	5.82418472594224	6.45759704872697	6.49724897247056	5.78227225418279	7.14167481450832	6.64152976377092	6.82718791994076	6.44463186295206	6.62251973126696	6.99324612865644	7.19452371164092
37802_r_at	4.58904697900941	4.94254525097289	4.38930325823138	4.86523377667794	4.39440722325846	4.50374775765015	4.5357702758502	4.28451582275351	4.36092724403616	4.43944080494098	4.74001349231784	4.7621171365684	4.73519567510528	4.64214041791536	4.70167472037998	5.00353779719415	4.27210617610328	4.32076147918939	4.89309318103198	4.7110259915237	4.56513356452557	4.71263163469023	4.30243616151253	4.32345224702827	4.83930089034937	4.63298985611455	4.48148343668148	4.50884983208781	4.73552975707863	4.49234787222555	4.57408854522476	4.48487501033611	4.47795249017889	4.60427981519125	4.45554100837916	4.51347615694426	4.58069456982568	4.60847386958947	4.42653813132686	4.8760778885282	4.64744710949593	4.4410777177483	4.60065317637133	4.57733075506435	4.95070742405469	4.68727298706523	5.18312513687516	4.47451205816858	4.7356688365036	4.53265162237747	4.45689606800008	4.78166522984223	4.38697789342924	5.4590393188626	4.754568913457	4.33822642997202	5.11116624147569	4.43067601468399	4.52892824221649	5.14841599510551	5.07640280189186	4.40531340212158	4.43066543666681	4.6897828464932	4.96317989726491	4.44982933582988	4.46501630831968	4.21596954182665	4.68240369817047	4.23471445606394	4.35827006695168	4.53849683574228	4.53894026222909	4.37844749523157	4.93417008918869	4.5340377628364	4.5340186716435	4.9949204796395	4.52753555765527	4.50749033282215	4.34747941321687	4.60887069263987	4.53308648390856	4.58582630217485	4.39254209418849	4.35821433864208	4.68924847871803	4.82562957536293	4.91110311518637	4.50306256987223	4.77924179090146	4.47436040687183	4.5347853817329	4.54533565244095	4.83102466856304	4.46427990362177	4.28873671610665	4.62830727270079	4.36262902026338	4.28361623155845	4.4505189324139	4.48687850261997	4.58631001943927	4.29979586625731	4.61858933846983	4.63813203580135	4.60318167800606
203980_at	8.91504608421662	11.9052296570364	5.85845424363911	10.9968282502036	5.94271343285332	8.89907508481744	6.33543539022546	7.77757572462471	6.81642932337067	11.5056990164625	10.8403216309657	6.0613538259945	6.80066489723181	11.1635631828691	7.7155285762579	11.0873639225263	6.455264787932	6.51470298355546	11.6769954469033	9.30113697016642	8.17313373699601	11.1312604092166	5.91147823277838	6.92289607405109	11.6938973768035	6.7843373157444	11.7572199466286	7.70470212710283	11.6594863882043	7.54501007100453	12.0627832475343	8.92640742549578	6.44115282443404	11.1297890758388	6.17282437172436	11.639322264822	6.89355246924742	11.458088835226	6.57855214140734	6.5910912343164	11.4409131213227	7.44957986611211	10.6840912421832	6.62322390828122	11.7940126757649	7.40512227104198	10.9956835316908	10.1196049510063	11.6831788428777	6.54267003814184	6.648056689503	11.7185966349337	10.1862651080847	6.78692842439056	11.2206942283511	6.75994623064494	11.361624554509	7.11868134792454	12.3516870475341	7.30862173188986	10.3260591403725	8.03450449506357	7.52693622852897	6.40059174417155	10.5576993269545	5.98720363926756	11.4598560979673	6.59267044247777	10.7459358599169	6.49881369920276	8.60318024378359	6.2785504427352	5.86475536579819	6.96298803332185	11.3694514508337	9.92289267084576	8.05949420862924	11.2116895121209	11.8289001953179	7.40088881990024	7.3392232195301	11.4733360841549	6.75574134597105	10.4892303228573	8.13777673859224	10.5817825306656	12.3590956255166	8.1810367275253	10.5891882605782	6.79129005685731	10.7183704049042	7.67423117013891	11.0394711183799	7.1874277613444	11.3273379806843	7.47646267438327	6.03409414095298	5.8002658172482	9.89907884152268	6.30389675991436	11.3596953618705	8.65132740866156	11.7003041364817	6.7416602532124	9.40148693638344	11.3751136296404	11.6195919453442
45749_at	10.6011741737436	10.9931301493575	10.2577647506543	11.3128141783531	10.5248027551645	10.5620069687632	10.8081313043294	10.7344664007239	10.5869014965697	11.1891414117732	11.1904352600721	10.5887166686651	10.6088020543436	10.8722562168936	10.8350099631755	11.0896200131896	10.4696592858606	10.3737523569038	11.1659620547572	11.1887070353862	10.7269086990407	11.0082787405896	10.8852937048589	10.8048345377068	11.1617601833136	10.5501061495559	11.2206326280669	10.7287326797569	11.080886396755	10.4257706288348	11.130329925748	10.59450912563	10.5990332201505	11.4113359332724	10.6376174638496	11.2143810462093	10.2687553765932	11.1616964121966	10.2959861363136	10.6622047272071	10.9093471872092	10.6150006564365	10.9120048136265	10.237868883091	11.1807509839078	10.763824261103	11.3775535888548	10.6437042336911	11.1110884662732	10.4316433266438	10.1545118304327	10.8022456171365	10.9303247902065	10.6388396770445	11.0110793623596	10.4945493209893	10.8602783181964	10.5624928338459	10.7440366190884	10.8663991516071	11.0007270860058	10.2653051850239	10.230886135466	10.4305652422319	10.8253060681791	10.3762450736249	10.8402330924443	10.0350312614164	10.9885381754184	10.3902664108518	10.63107625784	10.5836940114295	10.390071073229	10.6800180962445	11.1119859413401	10.5566716216173	10.412182937432	11.3405810500505	10.9562640746901	10.5429446766809	10.2193398907198	10.9840698816452	10.3006757284392	10.7560998070701	10.3543191085505	10.488219341388	10.9501270214572	10.9165754470616	10.9748603131935	10.6001015181687	11.4526302540319	10.4105807580625	11.1351779251922	10.7384823188763	11.2748904334788	10.5174390628745	10.4055773873475	10.6338506439799	10.7655780163812	10.3173353037683	11.0500850455549	10.4528388653168	11.2728136010567	10.5365281139173	10.520369643381	11.2899686014522	11.0576887137757
213947_s_at	8.67155734181969	8.33843925497768	9.37769449983987	8.30563515994748	8.23463375466713	8.58526503100266	8.8242137383054	8.27163398810974	8.81562455265123	8.43899321315539	8.4481866593388	8.58792005318851	8.44907144054962	8.73471758922824	8.59428915171504	8.56395149280066	9.10343170741484	8.93437388348898	8.31456058327374	8.3335859863957	9.23833367881536	8.10623554668888	8.87004102823814	8.07538802158818	8.16292615543128	8.73453814498488	8.28367490416664	8.79273190999004	8.19342666718781	8.56079713623926	9.08961360450597	8.53563276670792	8.75479079510162	8.3416765482	8.19987803868474	8.41194704541844	8.72397080227627	8.39991945466288	9.12076932005395	8.88745004876196	8.51192465811157	9.47131512057217	8.70823507761901	8.54228144379414	8.58451888697582	9.0675166413975	8.38540531470358	8.80115343805229	8.26304446826247	9.20205935293422	8.58472261911134	8.54369986489689	8.37445983821927	8.37975091465175	8.36021606835671	8.8302228418017	8.00247190822943	9.13663414211915	8.47907381104198	8.89372173299591	8.7201335152827	8.81472379119394	8.7252901680357	8.90540582493184	8.13387648010562	8.75368631916994	8.55036866052043	9.95167751138284	8.32181727801564	9.10837720214793	8.65817807413261	9.33417014703588	9.60503461795548	9.49036771648655	8.16224560016478	8.41961093425222	8.87394362633453	8.41173519030696	8.23620947570358	9.30937266495161	8.80027448103107	8.60560300783795	9.13682047687081	8.76862059875684	8.82879599676364	8.30695093652869	8.47498786031278	8.83280149358747	8.116336152579	8.64749404001392	8.28110324914018	8.48042193934617	8.18468956569107	8.47655058396706	8.29711705489408	9.2584215501183	8.19900532921999	8.81180961238841	8.26861672074198	9.49989220292387	8.53550094246161	8.82306834569101	8.35101646951417	8.85285180198886	9.73790487942507	8.46932759132924	8.24610649455905
213489_at	8.21898181742725	9.43641226995958	7.97086551910322	8.64481263336072	8.31197190558023	8.24536212664082	7.72579102988367	8.2400520883933	7.96669673288181	8.62377972747993	8.53648692701575	7.55645201836586	7.60700418086745	8.23139090167651	7.86085712267947	8.39499540781493	8.27664312763172	8.76867111953183	8.90583810107406	8.43223769235716	8.25004624752695	8.7628518656183	7.69640896447351	8.5164329178804	8.9304356923486	7.74255394159048	8.43591639976939	8.36629039789312	8.70923575676009	7.94226899777979	8.71104440675649	7.89993303124132	7.8314068185984	8.94840060988007	8.07900448404969	9.07830775166549	8.15134617512781	8.85577251759295	7.89664028749277	7.7253925895391	8.53920729768573	8.17386364995577	8.21847504299262	7.91797840400418	8.93576960405212	7.98469167718184	8.47242629856921	7.59857457003768	8.90355307965561	8.135250481482	7.9731595779643	8.5625560974426	8.00942606213603	7.58464041003251	8.3655345128057	8.07545584308157	8.77759761979072	8.11329391083328	8.70244336668936	8.00058526546909	8.52974342510154	7.89169172075005	7.92103659927641	8.21131766045902	8.82601216801904	7.76168987181318	8.59254023981886	7.79406625601345	8.8604454945844	8.18978162480968	8.19136109859178	8.20805349821909	7.51259993787207	8.03381768150078	9.20805175711221	8.04022735490957	8.19899197996556	8.98990339258312	8.44179858891569	7.70477800545667	8.01144344217069	8.4315348948702	8.43311336457827	8.4860462290885	7.62101282293177	8.47678016062049	8.07694336185009	8.40796135692914	8.19027021453314	7.62939961947603	8.50119023049703	8.2359904674144	8.46717973194685	8.26270134094151	8.94318840636619	7.69049107802402	7.66423759074	8.38670424225191	8.62213797365266	7.86696399218372	8.74155031910447	8.41891105326461	9.15274963673925	8.61072751794183	8.27249060710344	8.61079501932931	9.0284506055923
213359_at	8.46636583293013	7.95871046646464	8.6896500547453	7.01712898094518	8.14923530667075	7.50228490518242	7.53162000938	8.24964926406453	7.56591981353384	6.8581933058221	6.8448824036917	7.36871280579145	8.20024567563602	6.51593591135961	7.3102098953928	6.24812905417164	8.12405988840027	7.76017972232605	7.20655489735342	6.8794428291716	7.01397570443567	7.1345387188671	7.34539014403159	7.32801216104609	7.30763051080815	8.41862156504548	7.26024095119452	7.01755535700531	7.21923727854123	7.23332125977554	7.42421527384485	7.16444087846654	8.4215142899699	7.3542598565744	7.92121807516342	6.97643149150313	7.50115166361061	7.76012392239489	8.27209035240291	7.67323769730197	7.45639314386094	7.42616060424194	7.22619771941102	8.56572071376669	7.27250511298752	7.75224055948325	7.6689291029595	7.25342359137362	7.42784799892499	7.71133423900502	7.1517546131885	6.53418126981689	6.50120775483978	8.23365392288376	6.75966185397547	8.16322666187137	6.76844892598643	7.77890031512805	7.25428388134031	8.81940007402696	7.58068399086808	8.48891804246435	8.88368635124028	7.67897980430841	6.92993175923562	8.54742973065878	6.84274836888736	8.26438533719253	7.15456811165676	7.15797530516463	7.6761770907343	7.93781477151508	8.80699567269906	7.31999805909908	7.45941040306857	7.05032468589363	7.96844872862135	7.10438177715991	7.23853511489351	8.02312973088909	7.93823702883205	7.21510383684452	7.30251798165133	7.44446021415474	8.21636818631178	8.08250546603376	6.92411481758776	6.84957914644891	6.88482392961691	8.50881849234056	7.47937853055008	8.8309258254428	7.20183729737009	8.51883804373073	7.12657794395984	9.87996656877367	8.09727702344821	7.94039377845505	7.6228527178553	7.5123260366763	6.95832381189674	8.17233760700447	7.19748360466953	7.63208679279368	7.0427468883522	7.65520598314116	7.41006312433258
